date,price,usd_brl,rainfall_index,supply_index,day,month,year,day_of_week,day_of_year,week_of_year,quarter,price_lag_1,price_lag_5,price_lag_20,rolling_mean_5,rolling_mean_20,rolling_std_20
2021-10-12,107.83,4.237,44.36,103.57,12,10,2021,1,285,41,4,101.23,104.89,102.39,102.298,103.6905,2.566411533229073
2021-10-13,104.37,4.294,50.11,101.24,13,10,2021,2,286,41,4,107.83,107.04,102.28,102.88600000000001,103.9625,2.7058161041486337
2021-10-14,106.45,4.441,48.69,101.45,14,10,2021,3,287,41,4,104.37,98.46,106.33,102.352,104.06700000000001,2.6776287624445003
2021-10-15,100.99,4.377,46.91,101.09,15,10,2021,4,288,41,4,106.45,99.87,103.52,103.95,104.07300000000001,2.6830954236903244
2021-10-18,99.81,4.226,46.3,104.37,18,10,2021,0,291,42,4,100.99,101.23,107.39,104.174,103.94649999999999,2.7688117820117246
2021-10-19,104.39,4.437,56.05,101.72,19,10,2021,1,292,42,4,99.81,107.83,105.16,103.89000000000001,103.5675,2.7913416411989482
2021-10-20,103.48,4.331,44.86,105.59,20,10,2021,2,293,42,4,104.39,104.37,107.1,103.202,103.529,2.7734737860852
2021-10-21,105.31,4.472,48.91,103.7,21,10,2021,3,294,42,4,103.48,106.45,102.76,103.024,103.348,2.643224904304096
2021-10-22,103.28,4.373,45.4,103.23,22,10,2021,4,295,42,4,105.31,100.99,105.61,102.796,103.47549999999998,2.6746834047763484
2021-10-25,103.77,4.399,54.76,102.27,25,10,2021,0,298,43,4,103.28,99.81,105.32,103.25399999999999,103.359,2.627139529080957
2021-10-26,103.86,4.474,51.77,104.4,26,10,2021,1,299,43,4,103.77,104.39,101.67,104.046,103.28150000000001,2.588828784157188
2021-10-27,106.02,4.336,46.46,102.19,27,10,2021,2,300,43,4,103.86,103.48,100.87,103.94000000000001,103.391,2.563268678033191
2021-10-28,105.75,4.336,50.79,101.84,28,10,2021,3,301,43,4,106.02,105.31,105.81,104.44800000000001,103.64850000000001,2.5553520202439652
2021-10-29,98.97,4.4,50.06,105.02,29,10,2021,4,302,43,4,105.75,103.28,104.0,104.53599999999999,103.6455,2.552714705645256
2021-11-01,98.25,4.48,47.85,103.68,1,11,2021,0,305,44,4,98.97,103.77,102.11,103.674,103.394,2.755666697437295
2021-11-02,106.48,4.337,52.48,102.71,2,11,2021,1,306,44,4,98.25,103.86,104.89,102.57000000000001,103.201,2.976640458814135
2021-11-03,107.11,4.323,51.36,103.93,3,11,2021,2,307,44,4,106.48,106.02,107.04,103.09400000000001,103.2805,3.044581857038352
2021-11-04,102.28,4.507,50.92,102.89,4,11,2021,3,308,44,4,107.11,105.75,98.46,103.31199999999998,103.28399999999999,3.0491679624373704
2021-11-05,99.82,4.417,50.18,103.35,5,11,2021,4,309,44,4,102.28,98.97,99.87,102.61800000000001,103.475,2.843816005595428
2021-11-08,105.79,4.441,52.35,101.45,8,11,2021,0,312,45,4,99.82,98.25,101.23,102.78800000000001,103.47250000000001,2.8471719579068746
2021-11-09,107.44,4.349,51.82,105.68,9,11,2021,1,313,45,4,105.79,106.48,107.83,104.296,103.7005,2.8407161346905507
2021-11-10,111.39,4.442,51.39,101.59,10,11,2021,2,314,45,4,107.44,107.11,104.37,104.48800000000001,103.681,2.812071534613934
2021-11-11,108.27,4.5,49.11,104.69,11,11,2021,3,315,45,4,111.39,102.28,106.45,105.34400000000001,104.032,3.29862108351778
2021-11-12,106.02,4.577,57.46,101.95,12,11,2021,4,316,45,4,108.27,99.82,100.99,106.542,104.123,3.3926035647220614
2021-11-15,105.38,4.47,48.37,103.33,15,11,2021,0,319,46,4,106.02,105.79,99.81,107.782,104.37449999999998,3.33406102144715
2021-11-16,108.64,4.651,53.71,103.1,16,11,2021,1,320,46,4,105.38,107.44,104.39,107.7,104.65299999999999,3.1608494860844822
2021-11-17,107.77,4.499,51.27,103.6,17,11,2021,2,321,46,4,108.64,111.39,103.48,107.94000000000001,104.8655,3.282748327079561
2021-11-18,105.94,4.511,58.72,100.49,18,11,2021,3,322,46,4,107.77,108.27,105.31,107.21600000000001,105.08,3.327308063189321
2021-11-19,116.49,4.678,49.57,103.24,19,11,2021,4,323,46,4,105.94,106.02,103.28,106.75,105.1115,3.3325780679443375
2021-11-22,115.61,4.598,50.67,104.27,22,11,2021,0,326,47,4,116.49,105.38,103.77,108.84400000000001,105.772,4.157467093264248
2021-11-23,114.74,4.556,50.02,100.98,23,11,2021,1,327,47,4,115.61,108.64,103.86,110.88999999999999,106.36399999999999,4.668906555184915
2021-11-24,109.1,4.596,54.72,101.29,24,11,2021,2,328,47,4,114.74,107.77,106.02,112.10999999999999,106.90799999999999,4.984944279897234
2021-11-25,116.01,4.714,48.95,100.32,25,11,2021,3,329,47,4,109.1,105.94,105.75,112.376,107.06200000000001,5.003607751044411
2021-11-26,115.63,4.734,52.25,100.45,26,11,2021,4,330,47,4,116.01,116.49,98.97,114.39000000000001,107.575,5.374245112228474
2021-11-29,115.09,4.586,46.89,103.4,29,11,2021,0,333,48,4,115.63,115.61,98.25,114.218,108.40799999999999,5.260212723334728
2021-11-30,117.83,4.653,55.44,99.19,30,11,2021,1,334,48,4,115.09,114.74,106.48,114.11399999999999,109.25,4.882901423926667
2021-12-01,117.02,4.674,53.01,99.14,1,12,2021,2,335,48,4,117.83,109.1,107.11,114.732,109.8175,5.193691390827278
2021-12-02,117.32,4.61,49.72,102.83,2,12,2021,3,336,48,4,117.02,116.01,102.28,116.316,110.31300000000002,5.390777797605213
2021-12-03,117.03,4.687,58.89,101.22,3,12,2021,4,337,48,4,117.32,115.63,99.82,116.578,111.06499999999998,5.258617488915897
2021-12-06,117.34,4.703,51.0,103.32,6,12,2021,0,340,49,4,117.03,115.09,105.79,116.85799999999999,111.92549999999999,4.70011251265053
2021-12-07,112.0,4.793,58.52,99.32,7,12,2021,1,341,49,4,117.34,117.83,107.44,117.30799999999999,112.503,4.615377158562938
2021-12-08,118.2,4.809,53.44,100.05,8,12,2021,2,342,49,4,112.0,117.02,111.39,116.14200000000001,112.731,4.462190752958065
2021-12-09,115.57,4.712,61.66,98.73,9,12,2021,3,343,49,4,118.2,117.32,108.27,116.378,113.07149999999999,4.611796401905282
2021-12-10,114.16,4.731,58.83,99.8,10,12,2021,4,344,49,4,115.57,117.03,106.02,116.02799999999999,113.4365,4.499287984605555
2021-12-13,124.28,4.802,53.14,96.78,13,12,2021,0,347,50,4,114.16,117.34,105.38,115.454,113.84349999999999,4.147505623230863
2021-12-14,123.73,4.724,53.61,100.33,14,12,2021,1,348,50,4,124.28,112.0,108.64,116.84200000000001,114.7885,4.269003673975425
2021-12-15,122.84,4.816,59.09,99.65,15,12,2021,2,349,50,4,123.73,118.2,107.77,119.18800000000002,115.543,4.45459207181873
2021-12-16,120.27,4.778,56.2,98.95,16,12,2021,3,350,50,4,122.84,115.57,105.94,120.11599999999999,116.2965,4.343754469894816
2021-12-17,123.33,4.725,56.68,98.31,17,12,2021,4,351,50,4,120.27,114.16,116.49,121.056,117.01299999999999,3.676096470871256
2021-12-20,119.29,4.734,62.15,97.42,20,12,2021,0,354,51,4,123.33,124.28,115.61,122.89000000000001,117.35499999999999,3.934006261198886
2021-12-21,121.26,4.91,55.22,99.72,21,12,2021,1,355,51,4,119.29,123.73,114.74,121.89200000000001,117.53899999999999,3.93415395840264
2021-12-22,117.35,4.805,58.3,96.74,22,12,2021,2,356,51,4,121.26,122.84,109.1,121.398,117.86500000000001,3.9600618017498475
2021-12-23,121.47,4.938,61.46,99.14,23,12,2021,3,357,51,4,117.35,120.27,116.01,120.3,118.27749999999999,3.3872561089121027
2021-12-24,119.59,4.793,61.08,101.36,24,12,2021,4,358,51,4,121.47,123.33,115.63,120.54,118.55050000000001,3.4148013350542987
2021-12-27,116.62,4.856,58.09,100.35,27,12,2021,0,361,52,4,119.59,119.29,115.09,119.792,118.74849999999999,3.3507552565753778
2021-12-28,121.62,5.008,57.76,95.74,28,12,2021,1,362,52,4,116.62,121.26,117.83,119.258,118.825,3.2795418486178725
2021-12-29,120.79,4.772,52.81,97.08,29,12,2021,2,363,52,4,121.62,117.35,117.02,119.33,119.0145,3.3281597175101068
2021-12-30,125.23,4.717,55.33,98.4,30,12,2021,3,364,52,4,120.79,121.47,117.32,120.018,119.203,3.3159901275953083
2021-12-31,123.25,4.944,60.26,97.54,31,12,2021,4,365,52,4,125.23,119.59,117.03,120.77000000000001,119.59850000000002,3.543494075506771
2022-01-03,120.51,4.8,59.04,95.44,3,1,2022,0,3,1,1,123.25,116.62,117.34,121.502,119.90950000000001,3.578977323790158
2022-01-04,120.85,4.859,59.9,98.01,4,1,2022,1,4,1,1,120.51,121.62,112.0,122.28,120.06799999999998,3.5290398276665518
2022-01-05,119.69,4.822,63.38,97.31,5,1,2022,2,5,1,1,120.85,120.79,118.2,122.126,120.51050000000001,2.9756122324470082
2022-01-06,119.66,4.883,55.7,100.09,6,1,2022,3,6,1,1,119.69,125.23,115.57,121.90599999999999,120.585,2.9330682695221624
2022-01-07,116.81,4.799,59.13,96.74,7,1,2022,4,7,1,1,119.66,123.25,114.16,120.792,120.7895,2.698185501405247
2022-01-10,119.02,4.854,60.92,98.78,10,1,2022,0,10,2,1,116.81,120.51,124.28,119.50399999999999,120.922,2.4045890337116007
2022-01-11,118.41,4.898,57.89,95.04,11,1,2022,1,11,2,1,119.02,120.85,123.73,119.20599999999999,120.65899999999999,2.303509679184952
2022-01-12,115.45,4.795,65.46,95.31,12,1,2022,2,12,2,1,118.41,119.69,122.84,118.718,120.39299999999999,2.236407127984259
2022-01-13,120.18,4.816,63.72,97.85,13,1,2022,3,13,2,1,115.45,119.66,120.27,117.87,120.02350000000001,2.414252145291834
2022-01-14,120.03,4.839,61.64,98.31,14,1,2022,4,14,2,1,120.18,116.81,123.33,117.974,120.019,2.413852347988238
2022-01-17,113.33,4.761,67.16,95.17,17,1,2022,0,17,3,1,120.03,119.02,119.29,118.61799999999998,119.85400000000001,2.284960900274465
2022-01-18,119.39,4.829,55.71,96.57,18,1,2022,1,18,3,1,113.33,118.41,121.26,117.47999999999999,119.556,2.7112657754740384
2022-01-19,122.34,4.864,61.0,94.4,19,1,2022,2,19,3,1,119.39,115.45,117.35,117.676,119.4625,2.6814899138144144
2022-01-20,121.85,4.824,62.39,96.13,20,1,2022,3,20,3,1,122.34,120.18,121.47,119.054,119.71200000000002,2.7066168433739852
2022-01-21,122.06,4.829,57.97,97.6,21,1,2022,4,21,3,1,121.85,120.03,119.59,119.388,119.731,2.7209032942822042
2022-01-24,119.15,4.842,62.42,95.64,24,1,2022,0,24,4,1,122.06,113.33,116.62,119.79400000000001,119.8545,2.769783337525831
2022-01-25,117.01,4.793,57.55,95.87,25,1,2022,1,25,4,1,119.15,119.39,121.62,120.958,119.981,2.6702708319163206
2022-01-26,116.27,4.882,63.9,94.5,26,1,2022,2,26,4,1,117.01,122.34,120.79,120.48200000000001,119.75049999999999,2.719853856366854
2022-01-27,120.3,4.928,65.24,95.18,27,1,2022,3,27,4,1,116.27,121.85,125.23,119.268,119.52449999999999,2.8150562768973115
2022-01-28,119.59,4.789,62.54,98.76,28,1,2022,4,28,4,1,120.3,122.06,123.25,118.958,119.27799999999999,2.4857458903863603
2022-01-31,123.83,4.848,55.23,96.2,31,1,2022,0,31,5,1,119.59,119.15,120.51,118.46400000000001,119.095,2.306175918791717
2022-02-01,123.07,4.791,58.37,94.56,1,2,2022,1,32,5,1,123.83,117.01,120.85,119.4,119.26100000000001,2.5227113650936515
2022-02-02,119.16,4.826,63.77,95.57,2,2,2022,2,33,5,1,123.07,116.27,119.69,120.612,119.37199999999999,2.642312782790668
2022-02-03,117.14,4.902,61.9,93.63,3,2,2022,3,34,5,1,119.16,120.3,119.66,121.19000000000001,119.34550000000002,2.641613292945694
2022-02-04,120.57,4.82,52.43,94.49,4,2,2022,4,35,5,1,117.14,119.59,116.81,120.55799999999999,119.2195,2.6855568372889684
2022-02-07,119.29,4.652,66.28,98.04,7,2,2022,0,38,6,1,120.57,123.83,119.02,120.75399999999999,119.4075,2.639212153175144
2022-02-08,119.9,4.799,62.43,95.79,8,2,2022,1,39,6,1,119.29,123.07,118.41,119.846,119.421,2.6378158828039227
2022-02-09,119.26,4.845,59.1,98.84,9,2,2022,2,40,6,1,119.9,119.16,115.45,119.21199999999999,119.49550000000002,2.6287849404528263
2022-02-10,121.08,4.734,65.46,95.87,10,2,2022,3,41,6,1,119.26,117.14,120.18,119.23200000000001,119.68599999999999,2.4523166276194632
2022-02-11,120.32,4.81,59.62,95.97,11,2,2022,4,42,6,1,121.08,120.57,120.03,120.02000000000001,119.731,2.4700519917805144
2022-02-14,119.54,4.683,59.59,97.0,14,2,2022,0,45,7,1,120.32,119.29,113.33,119.97,119.74549999999999,2.4727493222160497
2022-02-15,122.55,4.618,63.25,92.05,15,2,2022,1,46,7,1,119.54,119.9,119.39,120.02000000000001,120.056,1.9618825545603598
2022-02-16,120.09,4.722,68.23,96.39,16,2,2022,2,47,7,1,122.55,119.26,122.34,120.55,120.21400000000001,2.0314355826137582
2022-02-17,121.7,4.579,67.67,96.05,17,2,2022,3,48,7,1,120.09,121.08,121.85,120.71600000000001,120.10149999999999,1.968839559364818
2022-02-18,122.74,4.676,63.23,98.38,18,2,2022,4,49,7,1,121.7,120.32,122.06,120.83999999999999,120.09400000000001,1.962102524279252
2022-02-21,119.67,4.773,63.54,97.64,21,2,2022,0,52,8,1,122.74,119.54,119.15,121.324,120.128,2.0034197079766685
2022-02-22,121.12,4.539,64.67,94.54,22,2,2022,1,53,8,1,119.67,122.55,117.01,121.35,120.154,1.9934086120839267
2022-02-23,127.27,4.574,57.48,98.15,23,2,2022,2,54,8,1,121.12,120.09,116.27,121.06400000000001,120.3595,1.859593829447656
2022-02-24,119.91,4.581,64.1,95.95,24,2,2022,3,55,8,1,127.27,121.7,120.3,122.5,120.90950000000001,2.1846918968595723
2022-02-25,118.55,4.64,59.25,95.05,25,2,2022,4,56,8,1,119.91,122.74,119.59,122.14200000000001,120.89000000000001,2.1921462686488895
2022-02-28,118.7,4.609,62.82,96.76,28,2,2022,0,59,9,1,118.55,119.67,123.83,121.304,120.838,2.2364930253915274
2022-03-01,125.13,4.723,60.86,96.23,1,3,2022,1,60,9,1,118.7,121.12,123.07,121.10999999999999,120.5815,2.168424786019798
2022-03-02,124.47,4.683,63.37,98.92,2,3,2022,2,61,9,1,125.13,127.27,119.16,121.91199999999999,120.6845,2.3353495737410164
2022-03-03,124.53,4.642,61.98,97.19,3,3,2022,3,62,9,1,124.47,119.91,117.14,121.352,120.95,2.4518457064861123
2022-03-04,129.66,4.608,50.76,97.07,4,3,2022,4,63,9,1,124.53,118.55,120.57,122.276,121.31949999999999,2.4038247484053143
2022-03-07,117.47,4.617,61.97,98.2,7,3,2022,0,66,10,1,129.66,118.7,119.29,124.498,121.774,3.0319342445295567
2022-03-08,125.51,4.521,63.53,98.58,8,3,2022,1,67,10,1,117.47,125.13,119.9,124.252,121.68299999999999,3.1359412252805687
2022-03-09,129.56,4.633,62.78,98.2,9,3,2022,2,68,10,1,125.51,124.47,119.26,124.328,121.9635,3.217891226775929
2022-03-10,121.49,4.488,60.79,99.25,10,3,2022,3,69,10,1,129.56,124.53,121.08,125.346,122.47850000000001,3.5676548024530943
2022-03-11,123.69,4.617,66.82,98.13,11,3,2022,4,70,10,1,121.49,129.66,120.32,124.73799999999999,122.499,3.5603664802485078
2022-03-14,123.42,4.634,61.94,97.57,14,3,2022,0,73,11,1,123.69,117.47,119.54,123.54400000000001,122.66749999999999,3.531442041819423
2022-03-15,122.33,4.559,62.3,99.29,15,3,2022,1,74,11,1,123.42,125.51,122.55,124.734,122.8615,3.456366018323931
2022-03-16,123.77,4.526,64.34,97.4,16,3,2022,2,75,11,1,122.33,129.56,120.09,124.098,122.85049999999998,3.4577593520710717
2022-03-17,129.0,4.56,61.86,97.7,17,3,2022,3,76,11,1,123.77,121.49,121.7,122.94000000000001,123.03450000000001,3.4005718946258323
2022-03-18,129.04,4.327,57.36,100.35,18,3,2022,4,77,11,1,129.0,123.69,122.74,124.44200000000001,123.39949999999999,3.6335838115808192
2022-03-21,124.5,4.543,51.69,100.31,21,3,2022,0,80,12,1,129.04,123.42,119.67,125.51199999999999,123.7145,3.8405831177313643
2022-03-22,129.99,4.51,58.45,97.99,22,3,2022,1,81,12,1,124.5,122.33,121.12,125.728,123.95599999999999,3.722930933664321
2022-03-23,124.11,4.51,62.69,97.44,23,3,2022,2,82,12,1,129.99,123.77,127.27,127.25999999999999,124.39950000000002,3.8918030931410135
2022-03-24,128.91,4.559,58.68,100.44,24,3,2022,3,83,12,1,124.11,129.0,119.91,127.328,124.2415,3.832830855700989
2022-03-25,122.86,4.502,62.62,99.57,25,3,2022,4,84,12,1,128.91,129.04,118.55,127.30999999999999,124.69149999999999,3.8258418750157444
2022-03-28,123.24,4.424,60.0,98.97,28,3,2022,0,87,13,1,122.86,124.5,118.7,126.074,124.907,3.574852370892617
2022-03-29,123.56,4.492,63.87,98.15,29,3,2022,1,88,13,1,123.24,129.99,125.13,125.822,125.13399999999999,3.2930011907221592
2022-03-30,131.66,4.505,58.21,99.26,30,3,2022,2,89,13,1,123.56,124.11,124.47,124.53600000000002,125.05550000000001,3.3117612979695803
2022-03-31,124.55,4.508,60.76,98.86,31,3,2022,3,90,13,1,131.66,128.91,124.53,126.046,125.41499999999999,3.620695629585216
2022-04-01,119.96,4.511,60.78,98.04,1,4,2022,4,91,13,2,124.55,122.86,129.66,125.174,125.41600000000001,3.6204410897296406
2022-04-04,123.98,4.572,63.88,99.36,4,4,2022,0,94,14,2,119.96,123.24,117.47,124.59400000000001,124.931,3.671341214839861
2022-04-05,120.47,4.424,52.53,99.7,5,4,2022,1,95,14,2,123.98,123.56,125.51,124.74199999999999,125.2565,3.238055418724193
2022-04-06,119.76,4.514,56.76,98.88,6,4,2022,2,96,14,2,120.47,131.66,129.56,124.124,125.00449999999998,3.408899305300253
2022-04-07,122.8,4.593,61.2,100.94,7,4,2022,3,97,14,2,119.76,124.55,121.49,121.744,124.5145,3.4239212284951654
2022-04-08,118.57,4.384,63.51,101.65,8,4,2022,4,98,14,2,122.8,119.96,123.69,121.394,124.58,3.375200578833927
2022-04-11,120.16,4.521,58.52,101.32,11,4,2022,0,101,15,2,118.57,123.98,123.42,121.11600000000001,124.324,3.6307522781450805
2022-04-12,119.32,4.471,56.51,99.59,12,4,2022,1,102,15,2,120.16,120.47,122.33,120.352,124.16099999999999,3.7448573860826593
2022-04-13,119.24,4.489,60.04,101.27,13,4,2022,2,103,15,2,119.32,119.76,123.77,120.122,124.01050000000001,3.880347888635082
2022-04-14,119.08,4.457,60.29,100.4,14,4,2022,3,104,15,2,119.24,122.8,129.0,120.018,123.78399999999999,4.024652191575142
2022-04-15,113.21,4.513,55.84,98.56,15,4,2022,4,105,15,2,119.08,118.57,129.04,119.274,123.28800000000001,3.9587299930517577
2022-04-18,120.15,4.659,57.81,101.57,18,4,2022,0,108,16,2,113.21,120.16,124.5,118.202,122.49650000000001,4.314665657595633
2022-04-19,113.99,4.448,60.63,100.91,19,4,2022,1,109,16,2,120.15,119.32,129.99,118.2,122.279,4.317994051822217
2022-04-20,111.59,4.461,62.96,104.72,20,4,2022,2,110,16,2,113.99,119.24,124.11,117.13399999999999,121.479,4.296292036530016
2022-04-21,115.94,4.458,58.79,103.15,21,4,2022,3,111,16,2,111.59,119.08,128.91,115.604,120.853,4.777893281616891
2022-04-22,117.6,4.678,56.19,102.17,22,4,2022,4,112,16,2,115.94,113.21,122.86,114.976,120.20449999999998,4.498820283959131
2022-04-25,114.71,4.532,55.36,101.61,25,4,2022,0,115,17,2,117.6,120.15,123.24,115.854,119.94150000000002,4.489148641592252
2022-04-26,118.73,4.571,57.34,101.61,26,4,2022,1,116,17,2,114.71,113.99,123.56,114.766,119.51499999999999,4.563857440459332
2022-04-27,112.97,4.554,54.83,99.99,27,4,2022,2,117,17,2,118.73,111.59,131.66,115.71400000000001,119.27349999999998,4.465274524476781
2022-04-28,115.36,4.525,55.73,99.02,28,4,2022,3,118,17,2,112.97,115.94,124.55,115.98999999999998,118.33900000000001,3.6104947904093714
2022-04-29,115.35,4.584,51.2,100.44,29,4,2022,4,119,17,2,115.36,117.6,119.96,115.874,117.87950000000001,3.354124679915083
2022-05-02,116.57,4.782,58.94,101.81,2,5,2022,0,122,18,2,115.35,114.71,123.98,115.424,117.649,3.362018347423989
2022-05-03,118.65,4.718,50.25,98.84,3,5,2022,1,123,18,2,116.57,118.73,120.47,115.796,117.27849999999998,3.018342652585296
2022-05-04,113.66,4.571,52.56,101.3,4,5,2022,2,124,18,2,118.65,112.97,119.76,115.78,117.1875,2.9435672504444934
2022-05-05,118.76,4.687,54.24,101.87,5,5,2022,3,125,18,2,113.66,115.36,122.8,115.91799999999998,116.88249999999998,2.9788038485969097
2022-05-06,115.7,4.594,60.7,102.03,6,5,2022,4,126,18,2,118.76,115.35,118.57,116.598,116.68050000000001,2.678219115676258
2022-05-09,111.18,4.539,51.74,101.47,9,5,2022,0,129,19,2,115.7,116.57,120.16,116.668,116.53699999999999,2.6483720918399887
2022-05-10,112.06,4.746,50.72,102.06,10,5,2022,1,130,19,2,111.18,118.65,119.32,115.59,116.08800000000001,2.760653240771904
2022-05-11,117.16,4.768,50.95,105.26,11,5,2022,2,131,19,2,112.06,113.66,119.24,114.272,115.725,2.7904583664215257
2022-05-12,116.03,4.771,58.51,103.77,12,5,2022,3,132,19,2,117.16,118.76,119.08,114.97200000000001,115.62100000000001,2.6894939848848747
2022-05-13,118.21,4.677,42.69,102.04,13,5,2022,4,133,19,2,116.03,115.7,113.21,114.426,115.46849999999999,2.5667064191489426
2022-05-16,117.87,4.71,48.51,102.87,16,5,2022,0,136,20,2,118.21,111.18,120.15,114.928,115.71849999999999,2.5786232046528235
2022-05-17,117.5,4.787,61.41,103.02,17,5,2022,1,137,20,2,117.87,112.06,113.99,116.266,115.6045,2.417779483653137
2022-05-18,120.69,4.774,53.74,102.0,18,5,2022,2,138,20,2,117.5,117.16,111.59,117.354,115.78,2.421806633159651
2022-05-19,115.59,4.731,47.63,102.08,19,5,2022,3,139,20,2,120.69,116.03,115.94,118.05999999999999,116.23500000000001,2.447870180595274
2022-05-20,114.35,4.657,51.19,104.83,20,5,2022,4,140,20,2,115.59,118.21,117.6,117.97200000000001,116.21750000000002,2.451338785663902
2022-05-23,115.68,4.791,51.06,102.76,23,5,2022,0,143,21,2,114.35,117.87,114.71,117.2,116.05499999999999,2.4625649871190065
2022-05-24,119.91,4.87,53.61,101.82,24,5,2022,1,144,21,2,115.68,117.5,118.73,116.76199999999999,116.10350000000001,2.444164425082128
2022-05-25,121.36,4.723,56.92,103.47,25,5,2022,2,145,21,2,119.91,120.69,112.97,117.244,116.1625,2.523846010398703
2022-05-26,118.02,4.863,51.67,103.77,26,5,2022,3,146,21,2,121.36,115.59,115.36,117.378,116.582,2.658932512354904
2022-05-27,113.19,4.854,48.25,100.7,27,5,2022,4,147,21,2,118.02,114.35,115.35,117.864,116.71499999999999,2.661116702675387
2022-05-30,114.73,4.895,52.39,103.65,30,5,2022,0,150,22,2,113.19,115.68,116.57,117.63199999999999,116.607,2.7613728469721
2022-05-31,117.75,4.914,47.02,105.06,31,5,2022,1,151,22,2,114.73,119.91,118.65,117.44200000000001,116.51500000000001,2.7931391508094086
2022-06-01,118.36,4.816,45.69,104.48,1,6,2022,2,152,22,2,117.75,121.36,113.66,117.00999999999999,116.47,2.764030238237198
2022-06-02,118.44,4.762,42.98,107.19,2,6,2022,3,153,22,2,118.36,118.02,118.76,116.41,116.705,2.711854094816628
2022-06-03,120.27,4.849,43.49,105.76,3,6,2022,4,154,22,2,118.44,113.19,115.7,116.494,116.68900000000001,2.7000095516390563
2022-06-06,119.5,4.959,45.35,106.09,6,6,2022,0,157,23,2,120.27,114.73,111.18,117.91,116.91750000000002,2.803307961375361
2022-06-07,122.65,4.869,44.2,108.14,7,6,2022,1,158,23,2,119.5,117.75,112.06,118.86399999999999,117.3335,2.5089466756085486
2022-06-08,117.62,4.868,49.26,105.1,8,6,2022,2,159,23,2,122.65,118.36,117.16,119.84400000000001,117.86299999999999,2.454313281593226
2022-06-09,117.46,4.799,43.81,104.22,9,6,2022,3,160,23,2,117.62,118.44,116.03,119.696,117.88600000000001,2.4495292780868945
2022-06-10,122.94,5.058,36.85,105.45,10,6,2022,4,161,23,2,117.46,120.27,118.21,119.5,117.95750000000001,2.4131021201141936
